target,target_curated,curation,curation_basic,note,count,ra,dec,e_ra,e_dec
HD117190B,HD117190 B,22,0,,1,202.10672611,15.70367,0.0042,0.0042
HD117207,HD117207,22,0,,107,202.3375686539252,-35.57121299065421,0.0018522180314568,0.0014595503410401
HD117214,HD117214,22,0,,16,202.536897565625,-58.485864375,0.0030507312308676,0.0014390226718158
HD117359,HD117359,22,0,,23,202.9344731591304,-67.41739217391304,0.00499080756736,0.0015533364574909
HD-11753,HD11753,22,-100,,69,28.595228985072463,-42.49631217391304,0.000631928668379,0.0004419770740856
HD-117555,HD117555,22,-100,,4,202.69818201,24.232455,0.0005408208950992,0.0003933192087835
HD117618,HD117618,22,0,,110,203.1065649686364,-47.27295663636364,0.0021072177093374,0.0016084132458129
HD-117618,HD117618,22,-100,,36,203.1061377513889,-47.27257611111112,0.0016108965466363,0.0012363477961386
HD117938,HD117938,22,0,,4,203.5786989525,-36.52369,0.0026300393167025,0.0007869349824873
HD118022,HD118022,22,0,,48,203.53448013416667,3.6610152083333336,0.0015176263109893,0.0003102160508853
HD118098,HD118098,22,0,,30,203.67123978266667,-0.5973026666666666,0.0013467888266805,0.0006582051526602
HD118100,HD118100,22,0,,12,203.67834502,-8.342371666666667,0.000656092086163,0.0011929858136268
HD118285,HD118285,22,0,,5,204.795463774,-75.681214,0.0004493033769865,0.0001167475909866
HD118379,HD118379,22,0,,12,204.323647335,-40.8976225,0.001393512910642,0.0011466324210872
HD118466,HD118466,22,0,,35,204.4545563451429,-35.44942685714285,0.0015067355606381,0.001891381025831
HD-118551,HD118551,22,-100,,6,204.86681531833327,-63.985785,0.0046077025164822,0.0007435791820619
HD118563,HD118563,22,0,,30,204.6184274866667,-38.32107633333333,0.001638462345211,0.0016005655968698
HD118679,HD118679,22,0,,3,204.7791430533333,-39.66481,0.0007439006517462,0.0017386489007237
HD-118716,HD118716,22,-100,,32,204.97410938,-53.4674728125,0.0002236324693863,6.233284097631728e-05
HD118878,HD118878,22,0,,2,205.15489194,-44.33048,6.796710382416015e-05,4.242640686707454e-05
HD118926,HD118926,22,0,,9,205.0292959822222,-4.18406,0.0040736235432352,0.0023784185922583
HD-119027,HD119027,22,-100,,13,205.33427771,-28.78473846153846,0.0034238174571406,0.0023239185519081
HD119173,HD119173,22,0,,130,205.42753031423075,-4.029799923076923,0.0019046759385324,0.0013412995527322
HD119217,HD119217,22,0,,14,205.48168832857144,-0.1307814285714285,0.0034666499552257,0.0010342879910119
HD-119288,HD119288,22,-100,,20,205.5526769665,8.387077000000001,0.0023700206266131,0.0014991615200364
HD119291,HD119291,22,0,,39,205.61081487487175,-1.6862292307692308,0.0026110569515476,0.0012558565636656
HD11937,HD11937,22,0,,8,28.99520135,-51.609015,0.0010308770600516,0.0009739756523782
HD-11937,HD11937,22,-100,,24,28.995519729583336,-51.60771083333333,0.0016143427157727,0.0007693357759989
HD11938,HD11938,22,0,,33,28.954694482727277,-52.84162818181818,0.0042948190411837,0.0013272986065343
HD119419,HD119419,22,0,,144,206.07105094520836,-51.01078041666667,0.0016297973951619,0.0025024426877689
HD119503,HD119503,22,0,,7,205.9243579728572,-9.476372857142858,0.0023903587784841,0.0012008707158524
HD119511,HD119511,22,0,,12,206.18210990333333,-49.29916833333333,0.0024044884165689,0.0004894678619462
HD119629,HD119629,22,0,,18,206.3623174811111,-48.79215833333333,0.0022903047227225,0.000809889244426
HD119638,HD119638,22,0,,30,206.186544181,-14.224898333333334,0.0017447866924694,0.0017190797123669
HD11964A,HD11964 A,22,0,,194,29.28986753721649,-10.24258,0.0021885823541869,0.0015504045936935
HD119718,HD119718,22,0,,14,206.64662819071427,-62.07035571428571,0.0034129050115109,0.0007357227141314
HD11977,HD11977,22,0,,280,28.733051661714285,-67.64824971428571,0.0042696223486011,0.0026616569724943
HD-11977,HD11977,22,-100,,16,28.735394804375,-67.647345625,0.0048775189486011,0.0011261969558347
HD119772,HD119772,22,0,,1,206.33263611,-10.52534,0.0042,0.0042
HD119773,HD119773,22,0,,1,206.34445194,-10.53131,0.0042,0.0042
HD119782,HD119782,22,0,,19,206.6754133726316,-56.85096157894736,0.0019159999177566,0.0008994644280401
HD119802,HD119802,22,0,,4,206.3075389525,8.8349625,0.0007478432579763,0.0006761348484822
HD119949,HD119949,22,0,,107,206.6919427009346,-20.851551308411214,0.0017910756982916,0.0013979486886357
HD-119971,HD119971,22,-100,,1,206.91228305,-50.32051,0.0042,0.0042
HD120036,HD120036,22,0,,30,206.925891811,-32.42970366666667,0.0014173052788679,0.0011450838949322
HD120272,HD120272,22,0,,2,207.31907194,-40.51663,0.0001060660171815,0.0
HD-120307,HD120307,22,-100,,8,207.37842586375,-41.68786625,0.0002114570249531,0.0003560873688899
HD120323,HD120323,22,0,,2,207.36275805,-34.450695,4.242640688465957e-05,2.1213203434793345e-05
HD120326,HD120326,22,0,,16,207.47647499625,-50.24067125,0.0034355341748989,0.0017344465976248
HD120344,HD120344,22,0,,38,207.7004173202632,-62.90772131578947,0.0025660710052118,0.0021496966109678
HD-120359,HD120359,22,-100,,1,207.64404694,-58.50101,0.0042,0.0042
HD120362,HD120362,22,0,,9,208.42659444,-78.41327111111111,0.0078444341487278,0.0010710210600733
HD12039,HD12039,22,0,,25,29.455693852,-21.9027408,0.0040374155859471,0.0013121258831882
HD120467,HD120467,22,0,,20,207.428265093,-22.113361,0.0033138616500252,0.0020161503181225
HD120491,HD120491,22,0,,5,207.776166608,-53.73516600000001,0.0053839204804823,0.0012653378995349
HD120500,HD120500,22,0,,1,207.43176111,8.40759,0.0042,0.0042
HD-12055,HD12055,22,-100,,10,29.295126327,-47.385779,0.0028316709859889,0.0014704001722889
HD12055,HD12055,22,0,,1,29.29121888,-47.38553,0.0042,0.0042
HD_120635,HD120635,22,-100,,1,208.17111888,-63.25116,0.0042,0.0042
HD-120640,HD120640,22,-100,,4,207.9479604825,-46.89952,2.6732120972572875e-05,5.773502691506756e-05
HD120734,HD120734,22,0,,28,207.98655696,-36.6235725,0.0010014757417789,0.0001584093384809
HD120991_6.1,HD120991,10,0,,4,208.487400965,-47.127355,0.0007843336001413,0.0002698765149691
HD121004,HD121004,22,0,,27,208.4903866011111,-46.53994222222222,0.0015504556902884,0.0014652706059683
HD121056,HD121056,22,0,,1,208.46526888,-35.31467,0.0042,0.0042
HD121156,HD121156,22,0,,3,208.56701805333333,-28.57058333333333,0.0002884564664563,0.0012188655928086
HD121176,HD121176,22,0,,4,208.753132495,-50.750635,0.0001568397829031,0.0001997498435579
HD121189,HD121189,22,0,,14,208.79109729857143,-50.74551785714285,0.0034847846104968,0.0005759297309082
HD121190,HD121190,22,0,,6,208.80215685,-52.161541666666665,0.0001277728947779,0.0001331790774379
HD121370,HD121370,22,0,,5175,208.6700298798532,18.395041990338164,0.0033646946206075,0.0017630859842229
HD-121416,HD121416,22,-100,,6,209.08531523,-46.59310666666667,0.0013097895078737,0.0013868333233169
HD121416,HD121416,22,0,,6,209.08502333,-46.59102666666666,0.0002083263845125,0.000381033681799
HD121504,HD121504,22,0,,111,209.3195953990991,-56.04163864864865,0.001814315352245,0.001341115876278
HD-121743,HD121743,22,-100,,8,209.5654019075,-42.10121125,0.0009802129737581,0.0007232750415384
HD121743,HD121743,22,0,,24,209.56652802875,-42.10025125,0.0003807959527393,0.0002882075414672
HD-121790,HD121790,22,-100,,4,209.6707134675,-44.8041525,3.0400104570939944e-05,5.500000000211649e-05
HD122259,HD122259,22,0,,2,210.43886041,-39.436755000000005,2.337695019091518e-05,4.949747468118447e-05
HD122303,HD122303,22,0,,26,210.26393763346155,-2.653555,0.0034107718546777,0.0021454999417381
HD122308,HD122308,22,0,,8,210.63719298125,-52.64483625,0.0032716370366588,0.0009057425919409
HD-122430,HD122430,22,-100,,6,210.597396525,-27.42903833333333,0.0007703313244248,0.0018260385172994
HD-122451,HD122451,22,-100,,255,210.957261862,-60.374842313725495,0.001611436172662,0.0002957795978023
HD122474,HD122474,22,0,,7,210.58468218,-12.03648,0.0021263453411674,0.0018687250555749
HD122476,HD122476,22,0,,1,210.661225,-26.8461,0.0042,0.0042
HD-122563,HD122563,22,-100,,1,210.63002111,9.68229,0.0042,0.0042
HD122603,HD122603,22,0,,5,210.695732996,3.54512,0.0010168671962711,0.0007500333325925
HD122640,HD122640,22,0,,8,210.90473187125,-27.01045,0.0020137811565918,0.0001850096522583
HD12265,HD12265,22,0,,2,29.952049440000003,-27.040275,7.863027405481824e-06,0.0002474873734147
HD-12270,HD12270,22,-100,,9,29.47415079888889,-65.42434,0.0047810013077658,0.0014920371979292
HD122862,HD122862,22,0,,52,212.11096266211536,-74.84712711538461,0.0071394287320076,0.0021536055827527
HD-122970,HD122970,22,-100,,20,211.2034849125,5.4140025000000005,0.0025839879569046,0.0009743277034366
HD-122980,HD122980,22,-100,,4,211.51329826,-41.179590000000005,7.979281212706496e-05,6.324555320209672e-05
HD12311,HD12311,22,0,,13,29.69176525384616,-61.56988384615385,0.0036538662166498,0.0008738853706393
HD-123123,HD123123,22,-100,,4,210.5984722175,-27.4291525,0.0006616909579922,0.0012541231996888
HD123180,HD123180,22,0,,8,211.601427255,-16.21290625,0.0021760615439557,0.0016160086412428
HD123265,HD123265,22,0,,53,211.67093011660376,-5.518257547169811,0.0023381088188535,0.001517946367833
HD123319,HD123319,22,0,,29,212.0898771796552,-53.92763241379311,0.0034385743243916,0.0013745717649319
HD12345,HD12345,22,0,,23,30.20475784652174,-12.873560869565218,0.0016336922118233,0.0011772151770697
HD123517,HD123517,22,0,,9,213.50100684666663,-78.89443666666666,0.0055526386554418,0.001827511969862
HD123615,HD123615,22,0,,1,212.15742305,6.02785,0.0042,0.0042
HD123619,HD123619,22,0,,7,212.30612956142855,-22.536474285714284,0.001849503866075,0.0014257262142844
HD123651,HD123651,22,0,,59,212.51979821694917,-46.271120169491525,0.0020180416059615,0.0013351320372858
HD1237,HD1237,22,0,,31,4.065806842258064,-79.84783870967742,0.0056293359471869,0.0002597273177217
HD-1237,HD1237,22,-100,,66,4.04884952030303,-79.85139242424242,0.013458013014371,0.0014157999213345
HD123732,HD123732,22,0,,16,212.67543023875,-47.769825625,0.0004090286629695,0.0001012566870198
HD-123767,HD123767,22,-100,,5,212.550436998,-25.400048,0.0013713933698374,0.0010134692891241
HD123798,HD123798,22,0,,2,212.76993194,-49.275485,0.0003350837614695,0.0003323401871551
HD12387,HD12387,22,0,,83,30.134278155301207,-40.73260746987952,0.0011945776533137,0.0006869956569154
HD124106,HD124106,22,0,,12,212.94063409416663,-12.612353333333331,0.0011640957041855,0.0015998768892032
HD-124206,HD124206,22,-100,,5,213.194549996,-27.259988,0.0008290866891561,0.0013383459941275
HD124224,HD124224,22,0,,16,213.065212270625,2.408926875,0.0005398615545622,0.00025255279976
HD124244,HD124244,22,0,,12,213.07708094583333,8.405368333333334,0.0074168349123971,0.0007708417280463
HD124292,HD124292,22,0,,71,213.18761958577463,-3.3212135211267606,0.0015753121194751,0.0012900244721838
HD-12431,HD12431,22,-100,,5,30.07366422,-55.013102,0.0029924566436378,0.0018985968503078
HD124364,HD124364,22,0,,23,213.6029432447826,-48.147660869565215,0.0022057269746828,0.0019150739673415
HD-12438,HD12438,22,-100,,8,30.31287253125,-30.00191375,0.003218850525706,0.0019347051270336
HD124448,HD124448,22,0,,4,213.7444912475,-46.289655,0.0003061550447578,0.0006021350900479
HD124469,HD124469,22,0,,16,213.688822878125,-38.38141,0.0023288724987588,0.0018322845484975
HD124718,HD124718,22,0,,18,213.95663004222223,-27.34869833333333,0.0010422340496942,0.0018448346012269
HD12477,HD12477,22,0,,1,29.92018194,-66.06807,0.0042,0.0042
HD124785,HD124785,22,0,,17,214.23827354176476,-50.28199117647059,0.0026280946516433,0.0008811277032377
HD124834,HD124834,22,0,,1,214.99197111,-73.96834,0.0042,0.0042
HD12484,HD12484,22,0,,2,30.610637495,2.81435,0.0002341301263207,0.0003959797974645
HD124850,HD124850,22,0,,112,214.0055241603572,-6.001810535714285,0.0023733928137749,0.0009015800337576
HD-124882,HD124882,22,-100,,7,216.7373055142857,-83.66475142857144,0.025247328690413,0.0031280741070228
HD125072,HD125072,22,0,,95,214.7682720429474,-59.38298757894737,0.0036017011039021,0.0059920288745592
HD125184,HD125184,22,0,,230,214.50601467704345,-7.542643478260869,0.0025772441920017,0.0035141243496698
HD-12524,HD12524,22,-100,,11,30.42984110727273,-44.71403,0.0024202779609529,0.0015942709932764
HD-125248,HD125248,22,-100,,43,214.6602821402325,-18.716217209302325,0.002522830745189,0.0014506604827122
HD125248,HD125248,22,0,,153,214.66128526071896,-18.713721764705884,0.0011445556213238,0.0018224467061869
HD125271,HD125271,22,0,,13,216.6415388,-81.45358923076924,0.0134585755202024,0.001803526460105
HD125276,HD125276,22,0,,36,214.7540152125,-25.8150575,0.0027726929918251,0.0014323295211453
HD125283,HD125283,22,0,,1,214.85429888,-37.00167,0.0042,0.0042
HD125288,HD125288,22,0,,12,215.0853704133333,-56.38752333333333,0.0016699879947306,0.0018611107794383
HD125455,HD125455,22,0,,43,214.893588587907,-5.1510774418604655,0.0021605520002481,0.0011545213253062
HD125490,HD125490,22,0,,2,214.971259995,-6.7469,0.0007408852721335,0.000466690475583
HD125522,HD125522,22,0,,8,215.03300124625,-11.05827125,0.0008169291541497,0.0018089968609309
HD-125560,HD125560,22,-100,,2,214.94126958,16.307470000000002,0.0007473694412858,0.0018243354954613
HD125595,HD125595,22,0,,138,215.34691471007247,-40.39348920289855,0.0017265295730706,0.0011468942903676
HD125612,HD125612,22,0,,84,215.225300155,-17.480980952380953,0.0020764368063396,0.0014642475094006
HD125630_6_8,HD125630,10,0,,6,215.8821237,-66.64682333333333,0.0046274822605076,0.0002688246020454
HD-125823,HD125823,22,-100,,4,215.76150798,-39.51159,5.307887652802982e-05,8.793937305317026e-05
HD125823,HD125823,22,0,,8,215.75990332875,-39.5117825,0.0005531786920674,0.0003852920969854
HD-12583,HD12583,22,-100,,7,30.745843684285717,-15.30517,0.0030618659739058,0.0015396644656117
HD125881,HD125881,22,0,,77,216.1904876105195,-63.707954025974026,0.0026748123421185,0.0015484875980837
HD125912,HD125912,22,0,,18,215.90845173888889,-43.96177888888889,0.0030333107654117,0.0009814448466033
HD126035,HD126035,22,0,,2,215.855440965,-11.713475,0.0002716492121311,0.0001202081528003
HD-126053,HD126053,22,-100,,4,215.8172484675,1.2415825,0.0005381133150302,0.0002613267431141
HD126135,HD126135,22,0,,4,216.185709995,-40.7545875,0.0021179636965208,0.0005048019413597
HD12617,HD12617,22,0,,12,30.6899667075,-40.950696666666666,0.0022945064555955,0.0009192618910009
HD126238,HD126238,22,0,,1,216.375555,-43.64654,0.0042,0.0042
HD126248,HD126248,22,0,,50,216.0453570794,5.818289,0.0027928277762456,0.0011355035743436
HD-126341,HD126341,22,-100,,4,216.5370337475,-45.2226325,0.0005157323221251,0.000317949157358
HD126341,HD126341,22,0,,15,216.5387592733333,-45.223886,0.0021796298465432,0.0015898553393325
HD126488,HD126488,22,0,,8,216.87557051875,-52.526125,0.0015776622923722,0.0017309865065073
HD-126515,HD126515,22,-100,,32,216.48348832875,0.9923975,0.0022128683668507,0.0008820650257647
HD126516,HD126516,22,0,,5,216.513788996,-0.6911820000000001,0.0001983674699276,4.969909455915736e-05
HD126525,HD126525,22,0,,142,216.88656898302816,-51.93362464788733,0.0026436475555194,0.0013523615603912
HD126535,HD126535,22,0,,9,216.64651067555556,-18.819397777777777,0.0016147533969616,0.0008880284029484
HD126583,HD126583,22,0,,5,216.487418938,13.429824,0.0009950736438092,0.0007709928663735
HD126681,HD126681,22,0,,21,216.85496501,-18.410781904761905,0.002070575097918,0.0008602128750928
HD126793,HD126793,22,0,,106,217.5530273676415,-62.86395424528301,0.0031567540588049,0.0010628012833223
HD126803,HD126803,22,0,,105,217.26210140876188,-46.741287904761904,0.0018025136123339,0.0008551188572793
HD126829,HD126829,22,0,,15,217.049931384,-16.110519333333333,0.0009910942095538,0.0017296550715876
HD126838,HD126838,22,0,,18,217.27891529,-43.36205611111112,0.0023102057419273,0.0011990934756719
HD126999,HD126999,22,0,,11,217.55336565272728,-46.95236909090909,0.0021293627612339,0.0013495514406357
HD127124,HD127124,22,0,,35,217.81840824142856,-51.38317314285714,0.0022763370639477,0.0017390375489447
HD127168,HD127168,22,0,,1,217.50067611,-4.24838,0.0042,0.0042
HD127339,HD127339,22,0,,6,217.6984890233333,-8.64723,0.001602315328771,0.0015059880477611
HD127423,HD127423,22,0,,8,218.10433194125,-37.817235,0.0025020574634223,0.001453871678363
HD12767,HD12767,22,0,,12,31.120841384166667,-29.295784166666667,0.0006139839582803,0.0004860688004672
HD12783,HD12783,22,0,,2,31.32776708,0.320775,0.0003946080103073,0.0001767766952966
HD128020,HD128020,22,0,,34,219.4401710417647,-67.93348794117647,0.0044552069322,0.0009973594817375
HD128113,HD128113,22,0,,8,218.83666305375,-11.74603875,0.0016490142722812,0.0017132962174038
HD128167,HD128167,22,0,,16,218.665239214375,29.74161625,0.0041814646015985,0.0020919460636778
HD128207,HD128207,22,0,,7,219.1858338857143,-40.211532857142856,0.0013407825392177,0.0011772809673962
HD128340,HD128340,22,0,,5,219.250246606,-24.038166,0.0016781292529896,0.001775466135977
HD-128345,HD128345,22,-100,,10,219.472687579,-49.427157,0.0001438730603556,3.40098025097986e-05
HD128356,HD128356,22,0,,29,219.27146596275864,-25.802555517241377,0.0026122721393714,0.0018760208386884
HD-128429,HD128429,22,-100,,122,219.24791046278688,-12.305671803278688,0.0008034652801825,0.0013521015270654
HD128431,HD128431,22,0,,14,219.39205606857143,-29.367647142857145,0.0017153064946937,0.0024191779550132
HD128571,HD128571,22,0,,38,220.16243088026317,-65.41977368421053,0.0043352713115149,0.0017345338513182
HD128575,HD128575,22,0,,2,220.664870965,-74.31303,0.022864884668281,0.002715290039754
HD128620,HD128620,22,0,,4781,219.8913224316147,-60.82847550930768,0.2170510243674484,0.4338247723586398
HD128620A,HD128620 A,22,0,,277,219.88835533519853,-60.83409223826714,0.0013044194800963,0.0018036071066599
HD128621,HD128621,22,0,,20625,219.87524484628605,-60.83424221624242,0.0056590925812587,0.0016473399314546
HD128674,HD128674,22,0,,22,220.12156393727275,-57.03039681818182,0.0022521684192078,0.0011736771129083
HD128760,HD128760,22,0,,6,220.052039485,-45.546445,0.0009243941603145,0.0012926832558654
HD128775,HD128775,22,0,,48,220.0809407145833,-45.79527375,0.0019148142367189,0.0019433231299103
HD128833,HD128833,22,0,,1,220.13577388,-42.66838,0.0042,0.0042
HD128898,HD128898,22,0,,174,220.62467423,-64.97625229885057,0.0024000268756848,0.001081634602376
HD-128898,HD128898,22,-100,,48,220.62555580666665,-64.97660770833333,0.0028647667924738,0.0002416190036242
HD-128898-V,HD128898,11,-100,,70,220.6275776551429,-64.97597714285715,0.004236650295165,0.0013992494290837
HD-129056,HD129056,22,-100,,4,220.485130275,-47.38953,0.0001432114009693,0.00012935738608
HD129056,HD129056,22,0,,11,220.48601853090904,-47.39006909090909,0.0018136595135853,0.0014899292234571
HD-129078,HD129078,22,-100,,5,221.977634218,-79.04039,0.0106676074206791,0.0029765836121298
